"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp"
-2.460281372070312,-8.159137725830078,-1.046370148658752,1.0,8.0,19678.0,8.586,740372969.0,740372969.0
-2.497804403305054,-8.278348922729492,-0.7565118670463562,2.0,10.0,19679.0,8.68,740372974.0,740372974.0
-7.567203998565674,-25.04798889160156,-1.371306777000427,9.0,12.0,19681.0,26.202,740372978.0,740372978.0
-15.20453643798828,-50.26472091674805,-0.916635274887085,10.0,14.0,19683.0,52.522,740372983.0,740372983.0
-1.822293996810913,-5.994114398956299,-1.67870032787323,21.0,0.0,19691.0,6.486,740373006.0,740373006.0
-19.81538009643555,-65.13834381103516,1.188439011573792,26.0,1.0,19692.0,68.096,740373008.0,740373008.0
-2.123507261276245,-6.976151466369629,-1.683533668518066,14.0,2.0,19693.0,7.484,740373011.0,740373011.0
-2.466037034988403,-8.096358299255371,-1.645155191421509,1.0,4.0,19694.0,8.622,740373015.0,740373015.0
-2.481226205825806,-8.136035919189453,-1.347213625907898,24.0,6.0,19696.0,8.612,740373020.0,740373020.0
-19.20506477355957,-62.93478012084961,8.079206466674805,23.0,7.0,19697.0,66.294,740373022.0,740373022.0
-2.491065979003906,-8.158093452453613,-1.047345161437988,2.0,8.0,19698.0,8.594,740373024.0,740373024.0
-2.511549234390259,-8.220038414001465,-0.7519797682762146,2.0,10.0,19699.0,8.628,740373029.0,740373029.0
-7.686142921447754,-25.12455558776855,-1.376958966255188,9.0,12.0,19701.0,26.31,740373034.0,740373034.0
-15.47711944580078,-50.52873611450195,-0.9224295020103455,10.0,14.0,19703.0,52.854,740373038.0,740373038.0
